n,N,elevation,improved_water,lst_day,ndvi,open_def,prec,rel_humidity,soil_moisture,soil_pH,soil_temp,elevation_cat,improved_water_cat,lst_day_cat,ndvi_cat,open_def_cat,prec_cat,rel_humidity_cat,soil_moisture_cat,soil_pH_cat,soil_temp_cat
0,57,90.9736099243164,78.9978561401367,32.674747467041,0.539510607719421,11.9812698364258,3.79797530174255,78.4491500854492,18.1551723480225,60.7938346862793,27.4354248046875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,49,29.1833114624023,97.1908493041992,30.5460548400879,0.59283185005188,2.25001096725464,4.28162860870361,78.62255859375,18.1551723480225,55.6779327392578,27.4354248046875,"[min,1.13e+03]","(95.5,max]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,50,215.628280639648,50.3317184448242,33.6453132629395,0.489830315113068,24.6975822448731,3.17022943496704,80.9159088134766,16.645336151123,61.2028312683106,25.9188842773438,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,49,216.290512084961,82.7406539916992,34.2332420349121,0.462051510810852,3.97046828269959,2.72880387306213,77.3760223388672,16.8119277954102,63.5970497131348,26.2853698730469,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,94.4287948608399,92.6848068237305,33.1837882995606,0.5035120844841,3.72144889831543,3.47950482368469,78.4491500854492,14.9547204971313,62.8072128295899,26.5061340332031,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,51,151.508499145508,39.1594963073731,33.0998039245605,0.534106075763702,11.5993385314941,4.14700126647949,80.0914916992188,16.738748550415,62.9986877441406,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,52,151.508499145508,39.1594963073731,33.0998039245605,0.534106075763702,11.5993385314941,4.14700126647949,80.0914916992188,16.738748550415,62.9986877441406,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
3,49,210.865997314453,51.0271186828613,34.2496109008789,0.459103018045425,34.1605491638184,3.11563396453857,75.4666290283203,16.645336151123,62.8032188415527,25.9188842773438,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,49,290.609375,40.6052627563477,34.0355262756348,0.488806068897247,51.5070915222168,2.73939752578735,75.9085388183594,17.9842281341553,63.8919258117676,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,51,31.1393909454346,68.1210556030274,30.9456443786621,0.351978778839111,0.748896658420563,3.9709587097168,77.3478469848633,18.1551723480225,64.5950241088867,27.4354248046875,"[min,1.13e+03]","[min,68.5]","(28.3,31.6]","[min,0.484]","(0.723,0.928]","(3.81,5.14]","(72.6,max]","[min,18.2]","(64.5,max]","(23.8,max]"
0,50,29.1833114624023,97.1908493041992,30.5460548400879,0.59283185005188,2.25001096725464,4.28162860870361,78.62255859375,18.1551723480225,55.6779327392578,27.4354248046875,"[min,1.13e+03]","(95.5,max]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,50,38.1033554077148,88.8361968994141,32.584529876709,0.539574205875397,2.52259182929993,3.68731117248535,78.4491500854492,18.1551723480225,64.9052734375,27.4354248046875,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(64.5,max]","(23.8,max]"
0,43,237.045486450195,32.6940040588379,34.0024795532227,0.453965127468109,55.4968910217285,2.83524394035339,75.4666290283203,17.9842281341553,62.6984519958496,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,52,12.9710750579834,68.5222015380859,30.5559577941895,0.518296957015991,34.4348640441895,4.33987903594971,80.0914916992188,14.9339284896851,63.4136772155762,26.300048828125,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,53,138.101593017578,65.0604553222656,29.2708396911621,0.699492454528809,12.8358116149902,4.82010841369629,80.9159088134766,15.5659170150757,52.1873970031738,26.0234985351563,"[min,1.13e+03]","[min,68.5]","(28.3,31.6]","(0.678,max]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","[min,55.4]","(23.8,max]"
0,49,84.3181381225586,85.0484008789063,33.78515625,0.484018176794052,11.8165969848633,3.71278977394104,78.4491500854492,18.1551723480225,61.6077499389649,27.4354248046875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,84.3181381225586,85.0484008789063,33.78515625,0.484018176794052,11.8165969848633,3.71278977394104,78.4491500854492,18.1551723480225,61.6077499389649,27.4354248046875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,39,223.22331237793,36.9075698852539,33.7681427001953,0.524413645267487,29.9403896331787,3.11443376541138,80.9159088134766,17.9842281341553,62.8092346191406,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,47,72.9843063354492,94.6739730834961,30.3011531829834,0.650743961334229,7.05351066589356,4.3632960319519,77.7494354248047,15.5659170150757,57.9993438720703,26.0234985351563,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
2,54,124.818878173828,91.4115829467774,29.1207809448242,0.703415155410767,2.20625734329224,4.47038984298706,78.62255859375,15.5659170150757,54.1907348632813,26.0234985351563,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.678,max]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","[min,55.4]","(23.8,max]"
0,42,212.47444152832,40.5912895202637,33.9762496948242,0.462912112474442,46.5332374572754,2.98242163658142,75.4666290283203,16.8784694671631,62.5016670227051,26.4351501464844,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,56,86.7543563842773,59.8158721923828,33.3061332702637,0.537949979305267,9.59696769714355,3.53301453590393,77.9533386230469,14.9339284896851,62.6991081237793,26.300048828125,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,38,24.9433135986328,72.5186386108399,31.8008975982666,0.641831815242767,15.8721780776978,4.18894672393799,80.0914916992188,14.9339284896851,63.2968673706055,26.300048828125,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,51,65.0620574951172,67.0578079223633,30.8648624420166,0.668569684028626,9.72446823120117,4.31451749801636,80.0914916992188,14.9339284896851,63.0060157775879,26.300048828125,"[min,1.13e+03]","[min,68.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,148.732757568359,76.7315216064453,33.6722869873047,0.428283363580704,6.24220609664917,3.47291970252991,78.4491500854492,16.8119277954102,63.7965126037598,26.2853698730469,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,42,215.448928833008,45.5082702636719,34.677791595459,0.4498151242733,33.5197486877441,3.05138349533081,75.4666290283203,16.645336151123,64.203483581543,25.9188842773438,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,43,51.002067565918,91.0142593383789,32.4761924743652,0.553503036499023,2.24018454551697,3.79947566986084,78.62255859375,18.1551723480225,64.308219909668,27.4354248046875,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,191.9560546875,39.4117660522461,33.1214447021484,0.505590915679932,16.2310371398926,3.55879878997803,80.9159088134766,17.9842281341553,59.1954689025879,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,48,203.810531616211,68.1207580566406,33.5251350402832,0.468877285718918,15.7854299545288,3.26996278762817,80.9159088134766,16.645336151123,61.0013122558594,25.9188842773438,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,144.221099853516,12.0204935073853,33.4294929504395,0.530243933200836,76.5245971679688,3.63523483276367,77.9533386230469,14.9339284896851,62.0033378601074,26.300048828125,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,51,35.3549423217773,97.4653091430664,29.8557415008545,0.599356055259705,13.8266277313232,4.73602437973023,77.7494354248047,15.5659170150757,62.1148071289063,26.0234985351563,"[min,1.13e+03]","(95.5,max]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,50,79.5349426269531,92.9361877441406,29.5909957885742,0.664715111255646,9.35227870941162,4.6187334060669,77.7494354248047,15.5659170150757,58.0960083007813,26.0234985351563,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,50,119.657592773438,81.4787902832031,33.8075981140137,0.423239409923553,9.81542873382568,3.47950482368469,78.4491500854492,14.9547204971313,62.9053039550781,26.5061340332031,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,45,183.561080932617,29.0734767913818,34.4462890625,0.477983355522156,25.8022594451904,3.11443376541138,80.9159088134766,17.9842281341553,62.1988067626953,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,45,182.681686401367,51.2242202758789,29.64697265625,0.713831841945648,9.14747619628906,4.36788129806519,80.9159088134766,15.5659170150757,55.2948760986328,26.0234985351563,"[min,1.13e+03]","[min,68.5]","(28.3,31.6]","(0.678,max]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","[min,55.4]","(23.8,max]"
2,54,80.7888107299805,38.4804267883301,33.1807022094727,0.522057592868805,22.6475677490234,4.35592842102051,80.0914916992188,16.738748550415,60.7931747436524,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,60,119.657592773438,81.4787902832031,33.8075981140137,0.423239409923553,9.81542873382568,3.47950482368469,78.4491500854492,14.9547204971313,62.9053039550781,26.5061340332031,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,43,238.420440673828,53.7244644165039,34.2898635864258,0.439554542303085,26.4795246124268,2.94158124923706,75.4666290283203,16.8784694671631,60.9052734375,26.4351501464844,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
1,51,74.7055130004883,79.5379791259766,31.4054889678955,0.678099989891052,7.59210777282715,4.41641998291016,80.0914916992188,15.5659170150757,60.7837905883789,26.0234985351563,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.678,max]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
5,50,60.1810874938965,92.3047943115234,31.1779499053955,0.635339379310608,12.0148487091064,4.93427419662476,80.0914916992188,15.5659170150757,59.1941032409668,26.0234985351563,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,29.1833114624023,97.1908493041992,30.5460548400879,0.59283185005188,2.25001096725464,4.28162860870361,78.62255859375,18.1551723480225,55.6779327392578,27.4354248046875,"[min,1.13e+03]","(95.5,max]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,47,53.6254844665527,84.7731323242188,34.2669525146484,0.508589386940002,6.42135047912598,3.67931628227234,78.4491500854492,18.1551723480225,62.7084922790527,27.4354248046875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,230.113265991211,3.30222845077515,33.36865234375,0.533327281475067,94.2008590698242,3.62724018096924,81.1329650878906,16.738748550415,61.7965126037598,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,51,227.459976196289,36.8915328979492,34.0960731506348,0.471040904521942,31.9768333435059,2.98890566825867,81.1329650878906,17.9842281341553,61.4983329772949,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,29.1833114624023,97.1908493041992,30.5460548400879,0.59283185005188,2.25001096725464,4.28162860870361,78.62255859375,18.1551723480225,55.6779327392578,27.4354248046875,"[min,1.13e+03]","(95.5,max]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,44,72.9843063354492,94.6739730834961,30.3011531829834,0.650743961334229,7.05351066589356,4.3632960319519,77.7494354248047,15.5659170150757,57.9993438720703,26.0234985351563,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,35,190.957153320313,27.9409999847412,33.7349815368652,0.492769688367844,40.6927070617676,2.98890566825867,81.1329650878906,17.9842281341553,61.8925514221191,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,45,59.156120300293,87.9716033935547,31.4647274017334,0.633481860160828,9.49867630004883,4.62450170516968,80.0914916992188,15.5659170150757,59.8939208984375,26.0234985351563,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,52,24.9433135986328,72.5186386108399,31.8008975982666,0.641831815242767,15.8721780776978,4.18894672393799,80.0914916992188,14.9339284896851,63.2968673706055,26.300048828125,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,44,214.710479736328,69.0576705932617,33.7032623291016,0.475489407777786,14.5995817184448,2.72880387306213,77.3760223388672,16.8119277954102,62.2948455810547,26.2853698730469,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,51,151.508499145508,39.1594963073731,33.0998039245605,0.534106075763702,11.5993385314941,4.14700126647949,80.0914916992188,16.738748550415,62.9986877441406,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,129.119537353516,27.6726722717285,34.2521286010742,0.487216651439667,14.2836828231812,3.80788588523865,80.0914916992188,16.738748550415,63.7938346862793,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,60,251.195022583008,89.3955917358399,30.2416019439697,0.604893922805786,8.72585010528565,3.86444234848022,78.62255859375,16.645336151123,56.2135276794434,25.9188842773438,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,48,273.487243652344,74.4002151489258,33.5474815368652,0.463228821754456,13.1483926773071,2.63442015647888,77.3760223388672,17.1687202453613,59.7991943359375,26.3316040039063,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,161.69563293457,91.2804641723633,33.2757606506348,0.446975767612457,4.64752149581909,3.86737370491028,78.4491500854492,14.9547204971313,63.0947265625,26.5061340332031,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","[min,0.484]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,48,77.4283905029297,87.7819747924805,33.5462493896484,0.530745446681976,4.5238847732544,3.85634589195251,78.62255859375,18.1551723480225,61.4062881469727,27.4354248046875,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,121.628265380859,20.9020519256592,33.4163284301758,0.517828822135925,30.7475299835205,3.71166276931763,80.9159088134766,16.738748550415,61.6977958679199,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,169.51838684082,40.1270065307617,33.0859565734863,0.53499698638916,9.37356948852539,4.13981151580811,80.9159088134766,16.738748550415,59.7965431213379,26.1631164550781,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
2,43,257.811096191406,40.2033462524414,34.0188674926758,0.509318172931671,52.2171325683594,3.04147696495056,75.4666290283203,17.9842281341553,63.8072128295899,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,77.4283905029297,87.7819747924805,33.5462493896484,0.530745446681976,4.5238847732544,3.85634589195251,78.62255859375,18.1551723480225,61.4062881469727,27.4354248046875,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,53,287.287170410156,69.6269912719727,34.1493949890137,0.443357557058334,18.7698612213135,2.70570039749146,79.0476989746094,17.1687202453613,59.502326965332,26.3316040039063,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,38,328.892761230469,74.897590637207,33.1037712097168,0.455166637897492,29.7022113800049,2.59762978553772,79.0476989746094,17.3411598205566,59,26.38232421875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,52,204.897750854492,65.0301132202149,33.5536727905273,0.478422701358795,19.6868133544922,3.24633264541626,75.4666290283203,16.645336151123,62.0006561279297,25.9188842773438,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,45,264.211181640625,38.3179893493652,34.0663681030273,0.469489395618439,49.6665344238281,2.58628821372986,75.4666290283203,17.9842281341553,61.9953193664551,26.2954406738281,"[min,1.13e+03]","[min,68.5]","(31.6,max]","[min,0.484]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,152.470504760742,69.9945297241211,33.9199028015137,0.456053018569946,9.92821311950684,3.21369218826294,78.4491500854492,16.8119277954102,63.197437286377,26.2853698730469,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","(2.71,3.81]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,85.6150436401367,94.4743118286133,32.4450378417969,0.555118143558502,3.29195761680603,3.85634589195251,78.62255859375,18.1551723480225,60.5117111206055,27.4354248046875,"[min,1.13e+03]","(86.9,95.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,48,99.7887191772461,92.7553787231445,30.0893173217773,0.649880349636078,6.07655191421509,4.44958829879761,78.62255859375,18.1551723480225,55.104736328125,27.4354248046875,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(3.81,5.14]","(72.6,max]","[min,18.2]","[min,55.4]","(23.8,max]"
0,60,16.6627788543701,93.6705780029297,30.8691787719727,0.638528823852539,8.7949161529541,2.51770281791687,76.2604217529297,17.3104438781738,63.0933265686035,27.9971618652344,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,34,17.4916572570801,95.1837463378906,31.6016597747803,0.611693918704987,8.59356784820557,2.61965036392212,76.7695236206055,17.3104438781738,64.2021408081055,27.9971618652344,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,27,7.49554872512817,95.6359481811523,32.0120697021484,0.576851487159729,3.05299139022827,2.6943051815033,76.7695236206055,17.3104438781738,63.7024765014649,27.9971618652344,"[min,1.13e+03]","(95.5,max]","(31.6,max]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,49,14.7366428375244,83.432975769043,31.3319149017334,0.611639380455017,33.704475402832,0.571067690849304,78.5413436889649,14.8129367828369,62.5090293884277,27.5819091796875,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,31,18.1733493804932,90.7093353271484,31.0957622528076,0.628828823566437,43.6494216918945,1.47764980792999,81.035270690918,15.0511159896851,67.2881698608398,27.6617736816406,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(64.5,max]","(23.8,max]"
0,59,7.49554872512817,95.6359481811523,32.0120697021484,0.576851487159729,3.05299139022827,2.6943051815033,76.7695236206055,17.3104438781738,63.7024765014649,27.9971618652344,"[min,1.13e+03]","(95.5,max]","(31.6,max]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,59,9.92446136474609,84.6606292724609,32.6856842041016,0.561516642570496,8.39089298248291,0.218645215034485,78.5413436889649,14.8129367828369,58.1936683654785,27.5819091796875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(55.4,58.3]","(23.8,max]"
0,54,21.2416496276855,86.1067352294922,31.5426750183106,0.594506025314331,59.7739295959473,0.78960508108139,77.5481338500977,14.8129367828369,63.2095336914063,27.5819091796875,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,50,25.1672306060791,89.9194946289063,30.9010944366455,0.638034880161285,64.0401000976563,0.989024519920349,77.5481338500977,14.8129367828369,60.6104545593262,27.5819091796875,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,47,59.3166427612305,81.5340042114258,35.8702354431152,0.361609071493149,37.0954437255859,1.21519219875336,67.3315200805664,23.6770248413086,73.8946075439453,28.8670654296875,"[min,1.13e+03]","(68.5,86.9]","(31.6,max]","[min,0.484]","(2.19,max]","[min,2.71]","(65.1,72.6]","(20.3,23.8]","(64.5,max]","(23.8,max]"
0,45,18.7494487762451,88.3034896850586,31.0802936553955,0.634237885475159,22.0976982116699,0.700141131877899,76.7695236206055,14.8129367828369,60.9906158447266,27.5819091796875,"[min,1.13e+03]","(86.9,95.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(58.3,64.5]","(23.8,max]"
0,41,9.33666706085205,77.4789657592774,29.2060165405273,0.54441511631012,90.1067352294922,1.64507377147675,77.7325286865234,15.0511159896851,68.5063171386719,27.6617736816406,"[min,1.13e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","[min,2.71]","(72.6,max]","[min,18.2]","(64.5,max]","(23.8,max]"
