vars,CPO
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6233033170681
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.701709744581
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5325435991351
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.702130122796
elevation_cat|improved_water_cat|lst_day_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5635482975442
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6109266892782
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5980940097891
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.605135016963
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6917666066638
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6517204355288
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6775777886769
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5723426676751
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6184594058556
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5026383759416
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6409465888724
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6053027432793
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6493045645932
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5511200040457
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7054877103784
elevation_cat|improved_water_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.64050185113
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.633051266636
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7104031754406
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6263521048593
elevation_cat|improved_water_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6857831853445
elevation_cat|improved_water_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.628906404908
elevation_cat|improved_water_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6393360104741
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6409468620607
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.6496365321405
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.6521349703785
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6837566498142
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.692325119999
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6419642882812
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5254354285575
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5712254767618
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5298485178974
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5950984953971
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6662909513154
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6391292389805
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6590801912722
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7217305265728
elevation_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5829930657935
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6504672051807
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7352793029374
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6296756352179
elevation_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6993722004864
elevation_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.582442739185
elevation_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6993179237195
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.7221535686186
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6533149561324
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6981976813966
elevation_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7318505450392
elevation_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6604356385662
elevation_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6929167358316
elevation_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7060877307265
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.5623881618393
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5161157005052
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.5663379928868
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6160757527142
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6065489616152
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6379296506425
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5272304358546
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5947432762961
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5980467557815
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6107737832808
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5449684967732
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5726959249654
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.544915821493
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6143458054414
improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5940481387129
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5310879627102
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6151085203195
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5290246601792
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5911119862848
improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5707286439493
improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.56800267582
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6873473579234
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5763126778283
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5460475101661
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.692787956224
improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5880788965351
improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5982011062261
improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6633022499241
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5273927019038
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5764074062312
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6040682651252
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6655092544254
lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6005632112808
lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6646774525101
lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5792353740042
ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6529817800795
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat,18.6714267640321
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat,18.5972363683563
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_temp_cat,18.6416422598415
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat,18.6703299526727
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_temp_cat,18.6972369686139
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_pH_cat|soil_temp_cat,18.6646515289574
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5195103634769
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5794594891786
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.4054741623762
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5818979365714
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6292134854796
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.6786493852139
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6558928831766
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6940767083561
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5816410783576
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.637170397805
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7295040793916
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6180755936546
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7095780647071
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6104390563362
elevation_cat|improved_water_cat|lst_day_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6853921605068
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.652036839107
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.672678600526
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.5866866598181
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7225876219137
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6036901764666
elevation_cat|improved_water_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6809453118127
elevation_cat|improved_water_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6461731873699
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.653935504885
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7065896429921
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6578604122971
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7458110299021
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6013639202165
elevation_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7369890199342
elevation_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6978924642808
elevation_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7336638929282
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.5688961366777
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.5639495811887
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.546218381633
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6370166297922
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5896313531227
improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5741395727312
improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.5842843172104
improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6844744063949
lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6475525974907
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat,18.6498945947259
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_temp_cat,18.7090181207587
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_pH_cat|soil_temp_cat,18.6499609978589
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7121975031998
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6117651636502
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6930973280384
elevation_cat|improved_water_cat|lst_day_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6922276338802
elevation_cat|improved_water_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7171027147828
elevation_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7587007481867
improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.6188953476287
elevation_cat|improved_water_cat|lst_day_cat|ndvi_cat|open_def_cat|prec_cat|rel_humidity_cat|soil_moisture_cat|soil_pH_cat|soil_temp_cat,18.7466006092687
